Analógico;Digital;Configurador;ACO;ARE;CALC;PDP;SIS;SME;UFE
MSDOU_230_BAPT_KV.v;MSAQU_138_CH72904_S.s;MSDOU2_138_BAB2.c;ACO_NE_CJU_BABRD_MW.v;ARE_2OE_GLV_230_OESTE_MW.v;RTN_FLN_DIN_ANA066.v;RPDP.Geracao.BE.IBOTELHO3;SIS_BR_DESV_INTERC_S_INTERNAC_MW.v;SME_NE_FOLGA_TOT_GDS.v;UFE_PR_GE_DIS_LNA_MW.v
MSDOU_230_BAP_HZ.v;MSAQU_138_CH72906_S.s;MSDOU2_230_BAB1.c;ACO_NE_CJU_BABW1_GDS.v;ARE_2OE_GLV_TOT_MW.v;RTN_FLN_DIN_ANA067.v;RPDP.Geracao.BE.JCPENNA;SIS_BR_ELOCC_EST_TRIO_MW.v;SME_NE_FPMS_CS_MW.V;UFE_PR_GE_DIS_MGA_MW.v
MSDOU_230_BAP_KV.v;MSAQU_138_CH72908_S.s;MSDOU2_230_BAB2.c;ACO_NE_CJU_BABW1_MVAR.v;ARE_2OE_SA_MA_CA_MW.v;RTN_FLN_DIN_ANA068.v;RPDP.Geracao.BE.OJBOTELHO;SIS_BR_FOLGA_TOT_GDS.v;SME_NE_FPMS_PDP_MW.v;UFE_PR_GE_DIS_PGO_MW.v
MSELDO_138_BA1_KV.v;MSAQU_138_CH729100_S.s;MSDOU_138_BAFI1.c;ACO_NE_CJU_BABW1_MW.v;ARE_2OE_SA_MA_FX_STR_MW.v;RTN_FLN_DIN_ANA069.v;RPDP.Geracao.BE.PCHIDRO;SIS_BR_FPMS_CS_MW.v;SME_NE_FPMS_TOTAL_MW.v;UFE_PR_GE_HID_GDS.v
MSELDO_138_BA1_KV_3.v;MSAQU_138_CH729102_S.s;MSDOU_138_BAFI2.c;ACO_NE_CJU_BABW2_GDS.v;ARE_2PR_CA_GLOBAL_MW.v;RTN_FLN_DIN_ANA070.v;RPDP.Geracao.BF.CJRENASCENCA;SIS_BR_FPMS_PDP_MW.v;SME_NE_FPMS_UG_MW.V;UFE_PR_GE_HID_MW.v
MSELDO_138_BA2_KV.v;MSAQU_138_CH729104_S.s;MSDOU_13P8_BACA01.c;ACO_NE_CJU_BABW2_MVAR.v;ARE_2PR_CA_SMMGD_GLOBAL_MW.v;RTN_FLN_DIN_ANA071.v;RPDP.Geracao.BG.PALMEIRAS DE GOIAS;SIS_BR_FPMS_PDP_SSECO_MW.v;SME_NE_FPM_PDP_MW.v;UFE_PR_GE_MMGD_MW.v
MSELDO_138_BA2_KV_3.v;MSAQU_138_CH729106_S.s;MSDOU_13P8_BACA02.c;ACO_NE_CJU_BABW2_MW.v;ARE_2PR_GE_MMGD_MW.v;RTN_FLN_DIN_ANA072.v;RPDP.Geracao.BI.BURITI;SIS_BR_FPMS_TOTAL_MW.v;SME_NE_FPM_TOTAL_MW.v;UFE_PR_GE_NAO_MED_MW.v
MSGBU_138_BABP_KV.v;MSAQU_138_CH72910_S.s;MSDOU_13P8_BACA03.c;ACO_NE_CJU_BACAE_GDS.v;ARE_2PR_GE_T2A_MW.v;RTN_FLN_DIN_ANA073.v;RPDP.Geracao.BI.CJACARAU2;SIS_BR_FPMS_UG_MW.v;SME_NE_GE_EOLICA_GDS.v;UFE_PR_GE_TER_GDS.v
MSIMB_230_BA1_KV.v;MSAQU_138_CH729122_S.s;MSDOU_13P8_BACA04.c;ACO_NE_CJU_BACAE_MVAR.v;ARE_2PR_SA_MS_CA_MW.v;RTN_FLN_DIN_ANA074.v;RPDP.Geracao.BI.CJCEARA2;SIS_BR_FPM_MM_MW.v;SME_NE_GE_EOLICA_MW.v;UFE_PR_GE_TER_MW.v
MSIMB_230_BA2_KV.v;MSAQU_138_CH729124_S.s;MSDOU_230_BAP.c;ACO_NE_CJU_BACAE_MW.v;ARE_2PR_SA_MS_GE_MMGD_MW.v;RTN_FLN_DIN_ANA075.v;RPDP.Geracao.BI.COQUEIROS;SIS_BR_FPM_PDP_MW.v;SME_NE_GE_FOTOV_GDS.v;UFE_PR_GE_TIPO1_2A_2C_DIS_MW.v
MSINO_138_BABP1_KV.v;MSAQU_138_CH729126_S.s;MSDOU_230_BAPT.c;ACO_NE_CJU_BACAN_GDS.v;ARE_2PR_SA_MS_IR_STR_MW.v;RTN_FLN_DIN_ANA076.v;RPDP.Geracao.BJ.B.JARDIM;SIS_BR_FPM_TOTAL_MW.v;SME_NE_GE_FOTOV_MW.v;UFE_PR_GE_TIPO3_2B_DIS_MW.v
MSINO_138_BABP2_KV.v;MSAQU_138_CH729128_S.s;MSELDO_138_BA1.c;ACO_NE_CJU_BACAN_MVAR.v;ARE_2PR_SA_PR_CA_CRB_MW.v;RTN_FLN_DIN_ANA077.v;RPDP.Geracao.BK.C.P.VELHO1;SIS_BR_FREQ_REF_ESP_HZ.v;SME_NE_GE_HID_GDS.v;UFE_PR_GE_TOT_CHAMINE_MW.v
MSINO_230_BABP1_KV.v;MSAQU_138_CH72912_S.s;MSELDO_138_BA2.c;ACO_NE_CJU_BACAN_MW.v;ARE_2PR_SA_PR_CA_MW.v;RTN_FLN_DIN_ANA078.v;RPDP.Geracao.BK.C.P.VELHO2;SIS_BR_FREQ_REF_UTIL_HZ.v;SME_NE_GE_HID_MW.v;UFE_PR_GE_TOT_GDS.v
MSINO_230_BABP2_KV.v;MSAQU_138_CH729130_S.s;MSELD_138_BACA01.c;ACO_NE_CJU_BACFO_GDS.v;ARE_2PR_SA_PR_FX_STR_MW.v;RTN_FLN_DIN_ANA079.v;RPDP.Geracao.BK.C.P.VELHO3;SIS_BR_FX_BTA_STIN_MW.v;SME_NE_GE_MMGD_MW.v;UFE_PR_GE_TOT_GUARICANA_MW.v
MSISO2_230_BABP1_KV.v;MSAQU_138_CH72914_S.s;MSEMP0_138_BA1.c;ACO_NE_CJU_BACFO_MVAR.v;ARE_2PR_SA_PR_GE_MMGD_MW.v;RTN_FLN_DIN_ANA080.v;RPDP.Geracao.BK.C.P.VELHO4;SIS_BR_FX_COSE_GOPRB_MGUSMR_MW.v;SME_NE_GE_MMGD_MW_1.v;UFE_PR_GE_TOT_MW.v
MSISO2_230_BABP2_KV.v;MSAQU_138_CH72916_S.s;MSGBU_138_BABP.c;ACO_NE_CJU_BACFO_MW.v;ARE_2PR_SA_PR_GE_T1_MW.v;RTN_FLN_DIN_ANA081.v;RPDP.Geracao.BL.AREMBEPE;SIS_BR_FX_COSE_GOPRB_MW.v;SME_NE_GE_SMMGD_FOTOV_MW.v;UFE_PR_INT_EXT_DIS_MW.v
MSISO2_440_BABP1_KV.v;MSAQU_138_CH72918_S.s;MSGBU_138_BABT.c;ACO_NE_CJU_BACLA2_GDS.v;ARE_2PR_SA_PR_GE_T2A_MW.v;RTN_FLN_DIN_ANA082.v;RPDP.Geracao.BL.BAHIA1;SIS_BR_FX_COSE_MW.v;SME_NE_GE_TER_GDS.v;UFE_PR_M_VALOR_HZ_HZ.v
MSISO2_440_BABP2_KV.v;MSAQU_138_CH72920_S.s;MSIMB_138_BA1.c;ACO_NE_CJU_BACLA2_MVAR.v;ARE_2PR_SA_PR_GE_T2B_MW.v;RTN_FLN_DIN_ANA083.v;RPDP.Geracao.BL.BAHIA1(T);SIS_BR_FX_COSE_PARANAIBA_MW.v;SME_NE_GE_TER_MW.v;UFE_PR_TEMP_CBA_TEMP.v
MSIVI2_138_BAPT_KV.v;MSAQU_138_CH72922_S.s;MSIMB_138_BA2.c;ACO_NE_CJU_BACLA2_MW.v;ARE_2PR_SA_PR_GE_T3_MW.v;RTN_FLN_DIN_ANA084.v;RPDP.Geracao.BL.BAHIA1(TC-L-T);SIS_BR_FX_CTRL_TR_USIM_345_1_MW.v;SME_NE_GE_TOT_GDS.v;UFE_RS_CA_AREA_ITA_MW.v
MSIVI2_138_BAP_KV.v;MSAQU_138_CH72924_S.s;MSIMB_230_BA1.c;ACO_NE_CJU_BACLA_GDS.v;ARE_2PR_SA_PR_IR_STR_MW.v;RTN_FLN_DIN_ANA085.v;RPDP.Geracao.BL.CAMACARI MURICY;SIS_BR_FX_EXP_N_MW.v;SME_NE_GE_TOT_MW.v;UFE_RS_CA_CEEED_MW.v
MSIVI2_230_BABP1_KV.v;MSAQU_138_CH72926_S.s;MSIMB_230_BA2.c;ACO_NE_CJU_BACLA_MVAR.v;ARE_2PR_SA_SC_CA_MW.v;RTN_FLN_DIN_ANA086.v;RPDP.Geracao.BL.CFURTADO;SIS_BR_FX_EXP_SE_MW.v;SME_NE_GE_TOT_SMMGD_MW.v;UFE_RS_CA_CFO_MW.v
MSIVI2_230_BABP2_KV.v;MSAQU_138_CH72928_S.s;MSINO_138_BABP1.c;ACO_NE_CJU_BACLA_MW.v;ARE_2PR_SA_SC_GE_T3_MW.v;RTN_FLN_DIN_ANA087.v;RPDP.Geracao.BL.CFURTADO(ATC);SIS_BR_FX_FIBIT_MW.v;SME_NE_ILR_MW.v;UFE_RS_CA_CMPC_MW.v
MSIVI_138_BAB1_KV.v;MSAQU_138_CH72930_S.s;MSINO_138_BABP2.c;ACO_NE_CJU_BACND_GDS.v;ARE_2RS_CA_CRB_MW.v;RTN_FLN_DIN_ANA088.v;RPDP.Geracao.BL.CFURTADO(T);SIS_BR_FX_FJUSC_FPOTPPA_MW.v;SME_NE_PB_AF_ELEV_GERAC_PATAMAR_1H.v;UFE_RS_CA_CONS_MW.v
MSLGN_138_BA01_KV.v;MSAQU_138_CH72932_S.s;MSINO_230_BABP1.c;ACO_NE_CJU_BACND_MVAR.v;ARE_2RS_CA_GLOBAL_MW.v;RTN_FLN_DIN_ANA089.v;RPDP.Geracao.BL.CFURTADO(TC-L-T);SIS_BR_FX_FNE_GDS.v;SME_NE_PB_AF_ELEV_GERAC_PATAMAR_1H30M.v;UFE_RS_CA_DIS_MW.v
MSLGN_138_BA02_KV.v;MSAQU_138_CH72934_S.s;MSINO_230_BABP2.c;ACO_NE_CJU_BACND_MW.v;ARE_2RS_CA_SMMGD_GLOBAL_MW.v;RTN_FLN_DIN_ANA090.v;RPDP.Geracao.BL.CJMSECO;SIS_BR_FX_FNS_NESE_MW.v;SME_NE_PB_AF_ELEV_GERAC_PROX_PATAMAR.v;UFE_RS_CA_DIS_MW_1.v
MSMAR_138_BAB1_KV.v;MSAQU_138_CH72936_S.s;MSISO2_230_BABP1.c;ACO_NE_CJU_BACRI_GDS.v;ARE_2RS_FX_STR_MW.v;RTN_FLN_DIN_ANA091.v;RPDP.Geracao.BL.J.S.PEREIRA;SIS_BR_FX_FSECO_MW.v;SME_NE_PB_AF_MW.S_TERMICA.v;UFE_RS_CA_GDE_POA_MW.v
MSMIM2_138_BAB1_KV.v;MSAQU_138_CH72938_S.s;MSISO2_230_BABP2.c;ACO_NE_CJU_BACRI_MVAR.v;ARE_2RS_FX_STR_MW_1.v;RTN_FLN_DIN_ANA092.v;RPDP.Geracao.BL.JESUS S. PEREIRA;SIS_BR_FX_JU_VN_MW.v;SME_NE_PB_AF_REDUC_GERAC_PATAMAR_1H.v;UFE_RS_CA_GLOBAL_MW.v
MSMIM2_138_BAB2_KV.v;MSAQU_138_CH72940_S.s;MSISO2_440_BABP1.c;ACO_NE_CJU_BACRI_MW.v;ARE_2RS_GE_MMGD_MW.v;RTN_FLN_DIN_ANA093.v;RPDP.Geracao.BL.JESUSSP(T);SIS_BR_FX_MCCO_EST_MW.v;SME_NE_PB_AF_REDUC_GERAC_PATAMAR_1H30M.v;UFE_RS_CA_GLV_MW.v
MSMIM_138_BAB1_KV.v;MSAQU_138_CH72942_S.s;MSISO2_440_BABP2.c;ACO_NE_CJU_BACRL_GDS.v;ARE_2RS_GE_T1_MW.v;RTN_FLN_DIN_ANA094.v;RPDP.Geracao.BL.JESUSSP(TC-L-T);SIS_BR_FX_MCCO_RNE_MW.v;SME_NE_PB_AF_REDUC_GERAC_PROX_PATAMAR.v;UFE_RS_CA_MET_POA_MW.v
MSMIM_138_BAB2_KV.v;MSAQU_138_CH72944_S.s;MSIVI2_138_BAP.c;ACO_NE_CJU_BACRL_MVAR.v;ARE_2RS_GE_T2A_MW.v;RTN_FLN_DIN_ANA095.v;RPDP.Geracao.BL.MSECO1;SIS_BR_FX_NCO_SE_MW.v;SME_NE_PDP_SMMGD_C_PRG_MW.v;UFE_RS_CA_MW.v
MSMIR_138_BABP_KV.v;MSAQU_138_CH72946_S.s;MSIVI2_138_BAPT.c;ACO_NE_CJU_BACRL_MW.v;ARE_2RS_GE_T2B_MW.v;RTN_FLN_DIN_ANA096.v;RPDP.Geracao.BL.MSECO2;SIS_BR_FX_NCO_S_MW.v;SME_NE_PE_AF_ELEV_GERAC_PATAMAR_1H.v;UFE_RS_CA_REC_CEEE_MW.v
MSMRD_138_BAA_KV.v;MSAQU_138_CH72948_S.s;MSIVI2_230_BABP1.c;ACO_NE_CJU_BACTA_GDS.v;ARE_2RS_GE_T2C_MW.v;RTN_FLN_DIN_ANA097.v;RPDP.Geracao.BL.MSECO3;SIS_BR_FX_NEN_MW.v;SME_NE_PE_AF_ELEV_GERAC_PATAMAR_1H30M.v;UFE_RS_CA_RGE_MW.v
MSMRD_138_BAB_KV.v;MSAQU_138_CH72950_S.s;MSIVI2_230_BABP2.c;ACO_NE_CJU_BACTA_MVAR.v;ARE_2RS_GE_T3_MW.v;RTN_FLN_DIN_ANA098.v;RPDP.Geracao.BL.MSECO5;SIS_BR_FX_NESE_MW.v;SME_NE_PE_AF_ELEV_GERAC_PROX_PATAMAR.v;UFE_RS_CA_RGE_MW_1.v
MSMRD_440_BA1_KV.v;MSAQU_138_CH72952_S.s;MSIVI_138_BAB1.c;ACO_NE_CJU_BACTA_MW.v;ARE_2RS_IR_STR_MW.v;RTN_FLN_DIN_ANA099.v;RPDP.Geracao.BL.R.ALMEIDA;SIS_BR_FX_NE_MW.v;SME_NE_PE_AF_FPM.v;UFE_RS_CA_RGE_SUL_MW.v
MSMRD_440_BA2_KV.v;MSAQU_138_CH72954_S.s;MSIVI_138_BAB2.c;ACO_NE_CJU_BACTE_GDS.v;ARE_2SC_CA_GLOBAL_MW.v;RTN_FLN_DIN_ANA100.v;RPDP.Geracao.BL.RALMEIDA;SIS_BR_FX_NE_MW_1.v;SME_NE_PE_AF_FPMS.v;UFE_RS_CA_RGE_SUL_MW_1.v
MSNAN_138_BA7B1_KV.v;MSAQU_138_CH72956_S.s;MSLGN_138_BA01.c;ACO_NE_CJU_BACTE_MVAR.v;ARE_2SC_CA_SMMGD_GLOBAL_MW.v;RTN_FLN_DIN_ANA101.v;RPDP.Geracao.BL.RALMEIDA(T);SIS_BR_FX_NE_MW_2.v;SME_NE_PE_AF_FPMS_PARCELA_SINCRONOS.v;UFE_RS_CA_RGE_TEST_MW.v
MSPAH_138_BABP_KV.v;MSAQU_138_CH72964_S.s;MSLGN_138_BA02.c;ACO_NE_CJU_BACTE_MW.v;ARE_2SC_GE_MMGD_MW.v;RTN_FLN_DIN_ANA102.v;RPDP.Geracao.BL.RALMEIDA(TC-L-T);SIS_BR_FX_NE_NS_MW.v;SME_NE_PE_AF_FPMS_PARCELA_UGE.v;UFE_RS_CA_SMMGD_GLOBAL_MW.v
MSPAR_138_BAB1_KV.v;MSAQU_138_CH72966_S.s;MSMAR_138_BAB1.c;ACO_NE_CJU_BACTN_GDS.v;ARE_2SC_SA_RS_CA_MW.v;RTN_FLN_DIN_ANA103.v;RPDP.Geracao.BL.TERMOCABO(ATC);SIS_BR_FX_NE_SENE_MW.v;SME_NE_PE_AF_MW.S_HIDRAULICA_GER.v;UFE_RS_CA_SUL_RS_MW.v
MSPSO2_138_BAB1_KV.v;MSAQU_138_CH72968_S.s;MSMIM2_138_BAB1.c;ACO_NE_CJU_BACTN_MVAR.v;ARE_2SC_SA_RS_GE_MMGD_MW.v;RTN_FLN_DIN_ANA104.v;RPDP.Geracao.BL.TERMOCABO(L);SIS_BR_FX_NS_MW.v;SME_NE_PE_AF_MW.S_HIDRAULICA_SINC.v;UFE_RS_CA_S_LIV2_MW.v
MSPSO2_138_BAB2_KV.v;MSAQU_138_CH72970_S.s;MSMIM2_138_BAB2.c;ACO_NE_CJU_BACTN_MW.v;ARE_2SC_SA_RS_GE_T3_MW.v;RTN_FLN_DIN_ANA105.v;RPDP.Geracao.BL.TERMOCABO(T);SIS_BR_FX_NS_MW_1.v;SME_NE_PE_AF_MW.S_SINCRONO.v;UFE_RS_CA_TOT_MW.v
MSPSO2_230_BAB1_KV.v;MSAQU_138_CH72972_S.s;MSMIM_138_BAB1.c;ACO_NE_CJU_BACVN_GDS.v;ARE_2SC_SA_SC_CA_CRB_MW.v;RTN_FLN_DIN_ANA106.v;RPDP.Geracao.BL.TERMOCABO(TC-L-T);SIS_BR_FX_PBJP_ACRO_MW.v;SME_NE_PE_AF_MW.S_TERMICA.v;UFE_RS_CA_TOT_MW_1.v
MSPSO2_230_BAB2_KV.v;MSAQU_138_CH72974_S.s;MSMIM_138_BAB2.c;ACO_NE_CJU_BACVN_MVAR.v;ARE_2SC_SA_SC_CA_MW.v;RTN_FLN_DIN_ANA107.v;RPDP.Geracao.BL.TERMOCEARA;SIS_BR_FX_POTPPA_MW.v;SME_NE_PE_AF_REDUC_GERAC_PATAMAR_1H.v;UFE_RS_CA_TOT_MW_2.v
MSRBE_138_BABP1_KV.v;MSAQU_138_CH72996_S.s;MSMIM_13P8_BAUG1.c;ACO_NE_CJU_BACVN_MW.v;ARE_2SC_SA_SC_FX_2RS_MW.v;RTN_FLN_DIN_ANA108.v;RPDP.Geracao.BL.TERMOCEARA(T);SIS_BR_FX_PTC_KV_FNE_MW.v;SME_NE_PE_AF_REDUC_GERAC_PATAMAR_1H30M.v;UFE_RS_FX_DIS_MW.v
MSRBE_138_BABP2_KV.v;MSAQU_138_CH72998_S.s;MSMIM_13P8_BAUG2.c;ACO_NE_CJU_BADFN_GDS.v;ARE_2SC_SA_SC_FX_STR_MW.v;RTN_FLN_DIN_ANA109.v;RPDP.Geracao.BL.TERMOCEARA(TC-L-T);SIS_BR_FX_PTC_KV_FNS_NESE_MW.v;SME_NE_PE_AF_REDUC_GERAC_PROX_PATAMAR.v;UFE_RS_FX_FRS_GER_GAR_MW.v
MSRBE_230_BABP1_KV.v;MSATA_138_CH72902_S.s;MSMIR_138_BABP.c;ACO_NE_CJU_BADFN_MVAR.v;ARE_2SC_SA_SC_GE_MMGD_MW.v;RTN_FLN_DIN_ANA110.v;RPDP.Geracao.BL.TERMOCEARAOLEO;SIS_BR_FX_RNE_GDS.v;SME_NE_PE_AF_RSVGIR_MW.V;UFE_RS_FX_FRS_MW.v
MSRBE_230_BABP2_KV.v;MSATA_138_CH72904_S.s;MSMRD_138_BAA.c;ACO_NE_CJU_BADFN_MW.v;ARE_2SC_SA_SC_GE_T1_MW.v;RTN_FLN_DIN_ANA111.v;RPDP.Geracao.BM.E.J.DREHER;SIS_BR_FX_RNE_INV_MW.v;SME_NE_PE_US._L.GONZAGA_AF_NUMERO_UNID_CAG.v;UFE_RS_FX_FRS_MW_1.v
MSRBR_138_BAB1_KV.v;MSATA_138_CH72906_S.s;MSMRD_138_BAB.c;ACO_NE_CJU_BAEMS2_GDS.v;ARE_2SC_SA_SC_GE_T2A_MW.v;RTN_FLN_DIN_ANA112.v;RPDP.Geracao.BM.JACUI;SIS_BR_FX_RNE_MW.v;SME_NE_PI_AF_ELEV_GERAC_PATAMAR_1H.v;UFE_RS_FX_GDE_POA_MVAR.v
MSRRP_138_BA1_KV.v;MSATA_138_CH72908_S.s;MSMRD_440_BA1.c;ACO_NE_CJU_BAEMS2_MVAR.v;ARE_2SC_SA_SC_GE_T2C_MW.v;RTN_FLN_DIN_ANA113.v;RPDP.Geracao.BM.SAOSEPE;SIS_BR_FX_RN_MW.v;SME_NE_PI_AF_ELEV_GERAC_PATAMAR_1H30M.v;UFE_RS_FX_MET_POA_MVAR.v
MSSGO_138_BAB1_KV.v;MSATA_138_CH72910_S.s;MSMRD_440_BA2.c;ACO_NE_CJU_BAEMS2_MW.v;ARE_2SC_SA_SC_GE_T3_MW.v;RTN_FLN_DIN_ANA114.v;RPDP.Geracao.BN.IRARA;SIS_BR_FX_RSECO_MW.v;SME_NE_PI_AF_ELEV_GERAC_PROX_PATAMAR.v;UFE_RS_FX_SUL_RS_MVAR.v
MSSIA2_138_BA1_KV.v;MSATA_138_CH72912_S.s;MSNAN_138_BA7B1.c;ACO_NE_CJU_BAFDS_GDS.v;ARE_2SC_SA_SC_IR_STR_MW.v;RTN_FLN_DIN_ANA115.v;RPDP.Geracao.BN.JATAI;SIS_BR_FX_SENE_GDS.v;SME_NE_PI_AF_FPM.v;UFE_RS_FX_SUL_RS_MW.v
MSSIA2_138_BA2_KV.v;MSATA_138_CH72914_S.s;MSNAN_138_BA7B2.c;ACO_NE_CJU_BAFDS_MVAR.v;ARE_2SL_CA_GLOBAL_MW.v;RTN_FLN_DIN_ANA116.v;RPDP.Geracao.BN.PCH-GO;SIS_BR_FX_SENE_MW.v;SME_NE_PI_AF_FPMS.v;UFE_RS_FX_TR_525_MW.v
MSSIA2_230_BABP1_KV.v;MSATA_138_CH72916_S.s;MSPAH_138_BABP.c;ACO_NE_CJU_BAFDS_MW.v;ARE_2SL_CA_SMMGD_GLOBAL_MW.v;RTN_FLN_DIN_ANA117.v;RPDP.Geracao.BO.C.GRANDE;SIS_BR_FX_SM_MW.v;SME_NE_PI_AF_FPMS_PARCELA_SINCRONOS.v;UFE_RS_GE_EOLICA_GDS.v
MSSIA2_230_BABP2_KV.v;MSATA_138_CH72918_S.s;MSPAH_138_BABT.c;ACO_NE_CJU_BAFFUT_GDS.v;ARE_2SL_CA_TOT_MW.v;RTN_FLN_DIN_ANA118.v;RPDP.Geracao.BP.A.CHAVES;SIS_BR_FX_TF_USIM_RB_RVN_1_MW.v;SME_NE_PI_AF_FPMS_PARCELA_UGE.v;UFE_RS_GE_EOLICA_MW.v
MSSIA_138_BAB1_KV.v;MSATA_138_CH72920_S.s;MSPAR_138_BAB1.c;ACO_NE_CJU_BAFFUT_MVAR.v;ARE_2SL_FX_DSBA_MW.v;RTN_FLN_DIN_ANA119.v;RPDP.Geracao.BP.A.CHAVES C A;SIS_BR_FX_TF_USIM_RB_RVN_2_MW.v;SME_NE_PI_AF_MW.S_HIDRAULICA_GER.v;UFE_RS_GE_HID_GDS.v
MSSLU2_138_BABP_KV.v;MSATA_138_CH72922_S.s;MSPSO2_138_BAB1.c;ACO_NE_CJU_BAFFUT_MW.v;ARE_2SL_FX_FSUL_MW.v;RTN_FLN_DIN_ANA120.v;RPDP.Geracao.BP.A.CHAVES C R;SIS_BR_FX_UCD_AVT_MW.v;SME_NE_PI_AF_MW.S_HIDRAULICA_SINC.v;UFE_RS_GE_HID_MW.v
MSUTLG_138_BA1A_KV.v;MSATA_138_CH72978_S.s;MSPSO2_138_BAB2.c;ACO_NE_CJU_BAFLA_GDS.v;ARE_2SL_GE_EOLICA_MW.v;RTN_FLN_DIN_ANA121.v;RPDP.Geracao.BP.B FLUMINENSE;SIS_BR_GD_UHE_CONJ_PARE_MW.v;SME_NE_PI_AF_MW.S_SINCRONO.v;UFE_RS_GE_MMGD_MW.v
MSUTLG_138_BA1B_KV.v;MSATA_138_CH72982_S.s;MSPSO2_230_BAB1.c;ACO_NE_CJU_BAFLA_MVAR.v;ARE_2SL_GE_HIDRAULICA_MW.v;RTN_FLN_DIN_ANA122.v;RPDP.Geracao.BP.B.L.SOBRINHO;SIS_BR_GD_UTE_CONJ_QUIRI_MW.v;SME_NE_PI_AF_REDUC_GERAC_PATAMAR_1H.v;UFE_RS_GE_S_LIV2_MELO_MW.v
MSUTLG_138_BA2A_KV.v;MSBAN_138_CH72946_S.s;MSPSO2_230_BAB2.c;ACO_NE_CJU_BAFLA_MW.v;ARE_2SL_GE_TERMICA_MW.v;RTN_FLN_DIN_ANA123.v;RPDP.Geracao.BP.B.L.SOBRINHO LL;SIS_BR_GE_EOLICA_GDS.v;SME_NE_PI_AF_REDUC_GERAC_PATAMAR_1H30M.v;UFE_RS_GE_TER_GDS.v
MSUTLG_138_BA2B_KV.v;MSBAN_138_CH72948_S.s;MSRBE_138_BABP1.c;ACO_NE_CJU_BAFLS_GDS.v;ARE_2SL_GE_TOT_MW.v;RTN_FLN_DIN_ANA124.v;RPDP.Geracao.BP.B.SOBRINHO(TC-L-T);SIS_BR_GE_EOLICA_MW.v;SME_NE_PI_AF_REDUC_GERAC_PROX_PATAMAR.v;UFE_RS_GE_TER_MW.v
MSUTOP_13P8_BAB_KV.v;MSBAN_138_CH72950_S.s;MSRBE_138_BABP2.c;ACO_NE_CJU_BAFLS_MVAR.v;ARE_2SL_GLV_HIDRAULICA_MW.v;RTN_FLN_DIN_ANA125.v;RPDP.Geracao.BP.E.ROCHA;SIS_BR_GE_EOL_D_ANT_MW.V;SME_NE_PI_AF_RSVGIR_MW.V;UFE_RS_GE_TIPO1_2A_2C_DIS_MW.v
MSUTWA_138_BAFI2_KV.v;MSBAV_138_CH72902_S.s;MSRBE_230_BABP1.c;ACO_NE_CJU_BAFLS_MW.v;ARE_2SL_GLV_TERMICA_MW.v;RTN_FLN_DIN_ANA126.v;RPDP.Geracao.BP.E.ROCHA LL;SIS_BR_GE_FOTOV_GDS.v;SME_NE_PI_UB.ESPERANCA_AF_NUMERO_UNID_CAG.v;UFE_RS_GE_TIPO3_2B_DIS_MW.v
MSUTWI_138_BAF2_KV.v;MSBAV_138_CH72904_S.s;MSRBE_230_BABP2.c;ACO_NE_CJU_BAGOI_GDS.v;ARE_2SL_GLV_TOT_MW.v;RTN_FLN_DIN_ANA127.v;RPDP.Geracao.BP.EUZEBIO ROCHA;SIS_BR_GE_FOTOV_MW.v;SME_NE_RN_AF_ELEV_GERAC_PATAMAR_1H.v;UFE_RS_GE_TOT_GDS.v
MSUTWI_138_BAF4_KV.v;MSBAV_138_CH72906_S.s;MSRBR_138_BAB1.c;ACO_NE_CJU_BAGOI_MVAR.v;ARE_2SO_CA_GLOBAL_MW.v;RTN_FLN_DIN_ANA128.v;RPDP.Geracao.BP.F.GASPARIAN;SIS_BR_GE_HID_GDS.v;SME_NE_RN_AF_ELEV_GERAC_PATAMAR_1H30M.v;UFE_RS_GE_TOT_MW.v
MSUTWI_138_BAF5_KV.v;MSCAM_138_CH72902_S.s;MSRRP_138_BA1.c;ACO_NE_CJU_BAGOI_MW.v;ARE_2SO_CA_GLV_MW.v;RTN_FLN_DIN_ANA129.v;RPDP.Geracao.BP.F.GASPARIAN C A;SIS_BR_GE_HID_MW.v;SME_NE_RN_AF_ELEV_GERAC_PROX_PATAMAR.v;UFE_RS_GE_UTCM_MVAR.v
MSUTWI_13P2_BAF5_KV.v;MSCAM_138_CH72904_S.s;MSSEL_138_BAB1.c;ACO_NE_CJU_BAGPX_GDS.v;ARE_2SO_CA_SMMGD_GLOBAL_MW.v;RTN_FLN_DIN_ANA130.v;RPDP.Geracao.BP.F.GASPARIAN C R;SIS_BR_GE_ITAIPU_BR_MW.v;SME_NE_RN_AF_MW.S_TERMICA.v;UFE_RS_GE_UTCM_MW.v
MSUTWI_13P8_BAF1_KV.v;MSCAM_138_CH72906_S.s;MSSGO_138_BAB1.c;ACO_NE_CJU_BAGPX_MVAR.v;ARE_2SO_CA_TOT_MW.v;RTN_FLN_DIN_ANA131.v;RPDP.Geracao.BP.GLBRIZOLA_L15;SIS_BR_GE_ITAIPU_TOT_GDS.v;SME_NE_RN_AF_REDUC_GERAC_PATAMAR_1H.v;UFE_RS_M_VALOR_HZ_HZ.v
